ITEM_ID,GENRE
84512,Comedy
84523,Action|Comedy|Drama
84525,Horror|Sci-Fi
84529,Comedy
84532,Drama
84534,Drama|War
84538,Drama
84540,Comedy|Documentary
84551,Documentary
84553,Comedy
84555,Adventure|Drama
84557,Comedy|Romance
84559,Drama|Romance
84563,Horror
84565,Action|Adventure|Drama|Fantasy
84570,Drama|Musical|Romance
84601,Drama|Mystery|Thriller
84613,Action|Adventure|Drama|Thriller|IMAX
84615,Comedy
84619,Action|Adventure|Comedy
84621,Horror|Mystery|Thriller
84637,Adventure|Animation|Children|Comedy|Fantasy|Romance
84639,Comedy
84641,Comedy|Drama
84643,Action|Adventure|Western
84646,Adventure|Drama|Romance
84648,Drama
84660,Comedy|Romance
84663,Drama
84665,Comedy|Musical
84667,Comedy|Drama|Romance
84669,Drama|Romance|War
84671,Drama
84680,Drama
84686,Adventure|Romance
84689,Crime|Drama
84691,Drama|Thriller
84696,Comedy|Thriller
84714,Horror|Thriller
84716,Comedy|Drama|Romance
84730,Drama|Thriller|War
84732,Horror|Mystery|Thriller
84734,Comedy
84736,Action|Adventure
84738,Horror|Thriller
84740,Crime|Drama|Thriller
84764,Horror
84766,Drama
84768,(no genres listed)
84770,Documentary
84772,Adventure|Comedy|Sci-Fi
84775,Drama
84777,Horror|Mystery|Thriller
84779,Crime|Drama
84781,Comedy|Mystery
84792,Drama|Horror|Mystery
84794,Drama
84796,Action|Drama
84799,Horror|Sci-Fi
84801,Drama
84805,Documentary
84807,Drama
84829,Drama|Fantasy
84832,Drama
84834,Action|Drama|War
84836,Action|Adventure|Drama
84838,Drama
84844,Crime|Drama
84847,Comedy|Drama|Romance
84852,Adventure|Drama|Romance
84855,Drama
84857,Comedy|Drama
84859,Drama|Thriller
84861,Documentary
84863,Drama|Romance
84866,Comedy
84869,Drama|War
84871,Comedy|Musical|Romance
84876,Drama|Romance
84880,Comedy
84884,Comedy
84890,Comedy|Drama|Romance
84894,Western
84942,Action|Fantasy|Thriller
84944,Action|Adventure|Animation|Children|Comedy|Western
84948,Adventure
84950,Comedy|Drama
84952,Drama|Horror
84954,Romance|Sci-Fi|Thriller
84957,Comedy|Drama|Fantasy|Romance
84961,Adventure|Drama|Romance
84963,Drama|War
84972,Drama
84974,Documentary|War
84976,Drama
84978,Drama
84980,Comedy|Drama|Romance
84983,Drama|War
84985,Drama|Fantasy|Mystery
84987,Documentary|Musical
84989,Documentary
84996,Crime|Documentary
85007,Comedy|Drama
85010,Drama|Thriller|War
85012,Drama
85014,Drama
85016,Documentary|Horror
85020,Action|Drama|Thriller
85022,Comedy
85025,Adventure|Drama
85056,Action|Sci-Fi|Thriller|IMAX
85070,Drama
85072,Documentary
85106,Action|Film-Noir|Thriller
85108,Drama
85129,War
85131,Action|Sci-Fi|War
85133,Horror
85143,Drama|Romance
85175,Drama|Fantasy
85177,Comedy|Crime|Drama
85179,Adventure|Animation|Comedy|Sci-Fi
85181,Adventure|Animation|Children|Musical
85186,Animation|Drama|Romance|War
85188,Adventure|Animation|Drama|Romance|War
85190,Documentary
85203,Drama|Fantasy
85205,Drama|Romance
85209,Drama|Fantasy|Horror|Mystery|Thriller
85211,Drama|Romance
85213,Drama
85215,Action|Comedy
85226,Comedy|Crime|Musical
85231,Drama
85259,Animation|Children
85261,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
85268,Comedy|Fantasy|Mystery
85270,Crime|Drama|Horror|Thriller
85273,Documentary
85275,Documentary
85278,Drama
85284,Comedy|Romance
85291,Comedy
85293,Action|Comedy|Crime|Thriller
85295,Adventure|Children|Comedy|Mystery
85298,Action|Adventure|Sci-Fi
85305,Crime|Drama
85307,Drama|Romance
85309,Musical
85312,Animation|Drama
85316,Animation|Children
85319,Drama
85323,Drama
85325,Drama
85327,Horror
85330,Animation|Drama
85332,Drama|Romance
85334,Action|Comedy
85342,Action|Crime|Drama
85344,Drama
85354,Action|Crime
85358,Comedy|Horror
85360,Drama|Thriller
85362,Documentary
85365,Documentary
85367,Comedy|Romance
85369,Comedy|Drama|Romance
85372,Comedy
85374,Comedy|Drama|Romance
85378,Drama|Romance
85387,Adventure|Documentary
85389,Drama
85392,Comedy|Drama|Romance
85394,Documentary
85397,Fantasy|Horror|Mystery|Thriller
85399,Comedy
85401,Action|Comedy|Drama
85403,Comedy|Musical|Romance
85410,Drama|War
85412,Fantasy|Horror
85414,Action|Drama|Mystery|Sci-Fi|Thriller
85438,Drama|Romance
85440,Drama|Romance
85442,Documentary
85445,Documentary
85450,Comedy
85453,Drama|Thriller
85476,Drama
85505,Documentary
85510,Action|Fantasy|Thriller|IMAX
85513,Horror
85527,Drama
85538,Drama
85540,Thriller|War
85542,Drama|Thriller
85544,Drama
85547,Documentary
85549,Drama
85552,Drama
85555,Comedy
85565,Comedy|Romance
85567,Comedy|Drama|Romance
85570,Comedy
85572,Horror|Thriller
85574,Drama
85576,Crime|Drama
85585,Animation|Children
85609,Drama|Thriller
85612,Drama|Romance
85616,Thriller
85618,Drama|War
85624,Documentary
85626,Drama|War
85679,Comedy|Crime|Drama
85686,Horror|Mystery|Thriller
85689,Documentary
85691,Crime|Drama
85694,Drama|Romance
85728,Comedy|Drama
85734,Documentary
85736,Adventure|Animation|Children|Sci-Fi
85738,Drama
85740,Drama
85742,Drama
85744,Comedy
85763,Drama|War
85770,Thriller
85772,Drama|Thriller
85774,Documentary
85777,Adventure|Crime|Drama
85780,Animation|Comedy|Sci-Fi
85783,Documentary
85785,Documentary
85788,Fantasy|Horror|Thriller
85790,Western
85792,Comedy|Drama|Romance
85794,Drama
85796,Action|Adventure|Crime|Thriller
85861,Crime|Drama|Romance
85863,Adventure
85874,Crime|Drama|Horror|Thriller
85881,Comedy|Drama
85883,Crime|Drama
85885,Drama|Romance
85889,Action|Drama|War
85892,Western
85894,Drama|Romance|War
85896,Western
85910,Drama
85955,Comedy|Drama
85966,Drama
85981,Drama
85983,Comedy|Drama
85985,Comedy
85987,Drama
85992,Action|Animation|Sci-Fi
85994,Comedy|Sci-Fi
85997,Action|Horror
86000,Comedy|Drama
86002,Drama
86014,Comedy
86023,Horror
86028,Comedy|Crime
86033,Comedy
86055,Comedy
86057,Comedy|Drama
86059,Animation|Children|Comedy
86061,Drama
86064,Drama
86066,Comedy
86068,Horror|Thriller
86070,Drama
86077,Documentary
86079,Drama
86081,Drama
86083,Comedy
86085,Drama
86087,Comedy
86089,Drama|Romance
86091,Children|Fantasy|Musical
86094,Drama
86096,Documentary
86137,Drama
86139,Drama
86142,Action
86145,Comedy|Drama
86148,Drama
86151,Documentary
86153,Drama|Romance
86162,Comedy|Romance
86166,Drama
86168,Drama
86170,Drama
86173,Action|Adventure|Drama
86181,Drama
86190,Action|Adventure|Mystery|Thriller
86204,Crime|Drama|Film-Noir
86206,Crime|Drama|Film-Noir|Mystery
86210,Drama|War
86229,Drama
86231,Documentary
86233,Action|Comedy
86237,Documentary
86242,Comedy|Horror
86244,Action|Thriller
86246,Drama
86263,Drama
86277,Drama
86279,Documentary
86286,Animation|Children|Comedy|Horror
86288,Documentary
86290,Comedy|Documentary
86293,Comedy
86295,Comedy|Horror|Mystery|Thriller
86298,Adventure|Animation|Children|Comedy
86300,Action|Drama|Romance
86308,Comedy
86310,Drama
86312,Comedy
86314,Comedy
86316,Comedy|Musical|Romance
86318,Drama
86320,Drama|Sci-Fi
86330,Drama
86332,Action|Adventure|Drama|Fantasy|IMAX
86334,Western
86337,Musical
86343,Comedy|Drama
86345,Comedy
86347,Comedy
86355,Drama|Mystery|Sci-Fi
86368,Drama
86372,Drama|Romance
86377,Comedy
86380,Crime|Drama|Film-Noir
86382,Drama
86399,Comedy|Drama
86401,Drama|Mystery
86405,Comedy
86408,Comedy
86410,Drama|Horror|Thriller
86412,Children|Comedy
86416,Documentary
86418,Crime|Film-Noir
86420,Drama
86430,Drama
86432,Crime|Drama|War
86434,Drama
86436,Crime|Mystery|Thriller
86438,Drama
86440,Drama
86442,Drama
86449,Horror
86451,Drama|Fantasy
86453,Comedy|Drama
86455,Thriller
86463,Horror
86471,Action
86474,Drama
86476,Comedy|Drama|Romance
86478,Comedy|Romance
86487,Drama
86489,Comedy|Drama
86491,Documentary
86493,(no genres listed)
86495,Drama
86497,Action|Drama
86500,Drama
86502,Documentary
86504,Documentary
86508,Crime|Drama
86510,Drama
86513,Comedy
86515,Drama
86518,Drama|Horror
86521,Documentary
86536,Documentary
86539,Drama
86541,Drama
86544,Drama
86546,Drama
86548,Drama|Romance
86550,Drama|Romance
86553,Fantasy|Musical|Romance
86559,Horror
86572,Crime|Thriller
86574,Documentary|Musical
86576,Documentary
86578,Comedy
86583,Drama
86590,Drama
86593,Adventure|Documentary
86604,Animation|Drama
86606,Action|Adventure|Drama|Thriller
86620,Comedy|Fantasy|Musical
86622,Drama
86624,Comedy|Drama
86626,Drama
86628,Action|Crime
86635,Crime|Film-Noir|Mystery|Thriller
86637,Drama|Fantasy|War
86642,Drama
86644,Action|Crime|Drama|Thriller|IMAX
86646,Drama
86648,Drama|Mystery
86651,Comedy|Drama|Romance
86653,Comedy|Musical|Romance
86655,Drama
86657,Drama
86664,Romance
86668,Documentary
86671,Drama|Film-Noir|Romance
86675,Drama|War
86677,Horror|Thriller
86687,Crime|Drama
86689,Drama|Romance|War
86709,Documentary
86715,Horror
86717,Drama
86719,Documentary
86721,Animation|Drama|Fantasy
86723,Documentary
86725,Drama|Horror
86728,Drama
86745,Documentary
86748,Drama
86750,Crime|Drama
86753,Drama
86756,Comedy|Drama|Romance
86758,Crime|Drama|Thriller
86760,Drama
86762,Drama
86764,Drama
86766,Drama|Romance
86768,Drama
86770,Drama
86773,Drama
86775,Drama
86778,Horror|Thriller
86781,Drama|Mystery|War
86785,Drama|Romance|Thriller
86787,Drama|Romance|Thriller
86789,Adventure|Drama|Romance
86791,Animation|Fantasy|Musical
86795,Comedy
86797,Comedy
86802,Horror|Mystery|Thriller
86807,Comedy|Drama
86809,Drama|Mystery|Romance
86811,Drama|Romance|Thriller
86813,Drama
86815,Action|Drama
86817,Comedy|Drama|Romance
86819,Comedy
86826,Horror|Mystery|Thriller
86829,Drama
86833,Comedy
86835,Action|Horror|Sci-Fi|Thriller
86837,Drama
86839,Documentary
86841,Action|Adventure|Fantasy
86844,Drama|Romance
86846,Children|Drama
86848,Drama|War
86852,Drama
86854,Comedy|Drama|Sci-Fi
86856,Drama|Romance|War
86858,Crime|Film-Noir
86860,Crime|Drama|Romance
86862,Drama
86864,Adventure|Fantasy|Sci-Fi
86866,Action|Drama|Horror|Romance|Sci-Fi
86876,Horror|Thriller
86880,Action|Adventure|Fantasy|IMAX
86882,Comedy|Fantasy|Romance
86884,Drama
86892,Action|Crime|Thriller
86894,Drama|Film-Noir
86896,Comedy|Crime|Romance
86898,Drama
86900,Comedy
86902,Drama|Romance
86904,Film-Noir|Thriller
86906,Comedy|Drama
86909,Crime|Horror
86911,Comedy
86922,Comedy
86927,Comedy|Romance
86929,Drama
86931,Drama|Romance|War
86941,Documentary
86943,Drama
86947,Drama
86949,Drama
86952,Drama
86955,Documentary
86957,Horror|Thriller
86960,Thriller
86970,Comedy|Drama
86973,Drama|War
86977,Documentary
86982,Action|Sci-Fi|Thriller
86985,Documentary
86988,Documentary|Musical
86990,Drama|Thriller
87000,Comedy
87002,Crime
87004,Documentary|Musical
87006,Horror|Thriller
87008,Adventure|Drama
87010,Drama
87012,Documentary
87016,Drama
87028,Drama|Thriller
87031,Horror|Mystery|Thriller
87033,Drama
87036,Drama|Thriller
87038,Crime|Drama|Film-Noir
87040,Crime|Drama|Horror
87042,Drama
87047,Drama
87049,Comedy|Drama
87051,Adventure|Comedy
87053,Drama|Romance
87055,Comedy
87057,Drama
87059,Comedy|Drama|Romance
87061,(no genres listed)
87063,Comedy
87065,Drama|Romance|Thriller
87069,Drama
87071,Drama
87073,Comedy
87076,Drama
87079,Drama|Thriller
87081,Horror|Thriller
87085,Drama
87092,Drama
87094,Drama
87096,Comedy
87098,Drama
87100,Comedy|Thriller
87103,Comedy|Romance
87105,Animation|Children|Comedy
87115,Sci-Fi|Thriller
87164,Documentary
87166,Crime|Drama|Mystery|Thriller
87168,Drama
87170,Documentary
87173,Action|Thriller
87179,Drama
87181,Crime|Drama|Mystery|Romance|Thriller
87186,Documentary
87188,Comedy
87192,Action|Comedy|Sci-Fi
87194,Drama
87197,Action|Comedy
87205,Drama|Horror|Thriller
87207,Documentary
87210,Comedy|Drama|Romance
87216,Adventure|Drama|Thriller
87218,Crime|Drama|Film-Noir
87220,Crime|Drama
87222,Action|Adventure|Animation|Children|Comedy|IMAX
87225,Action|Crime|Thriller
87227,Drama|Fantasy|Romance
87229,Documentary
87232,Action|Adventure|Sci-Fi|Thriller|War
87234,Comedy|Drama|Romance
87238,Comedy|Fantasy
87256,Musical
87258,Crime|Drama|Film-Noir
87260,Adventure|Crime|Drama|Romance|Thriller
87262,Drama|Romance
87264,Comedy
87266,Drama
87268,Documentary
87270,Drama
87276,Documentary
87279,Crime|Drama|Thriller
87287,Documentary
87290,Adventure|Comedy|Romance
87294,Comedy
87296,Drama
87298,Comedy|Drama
87300,Documentary
87302,Drama|Mystery|Romance
87304,Drama
87306,Mystery|Sci-Fi|Thriller|IMAX
87308,Drama|Romance
87314,Comedy
87320,Documentary
87322,Drama
87325,Drama
87327,Drama|War
87330,Comedy|Drama
87332,Drama
87334,Documentary
87336,Drama
87354,Drama|War
87356,Crime|Film-Noir|Thriller
87358,Drama
87360,Documentary
87364,Drama
87366,Drama
87368,Adventure|Comedy|Crime|Thriller
87370,Documentary
87378,Documentary
87383,Children|Musical|Romance
87385,Drama
87387,Drama|War
87390,Crime|Documentary
87392,Drama
87403,Comedy|Drama
87405,Drama|Romance
87408,Drama|Romance
87410,Comedy|Drama
87413,Comedy|Drama
87415,Drama|Romance
87417,Documentary
87420,Documentary
87425,Comedy
87430,Action|Adventure|Sci-Fi
87433,Action|Adventure|Fantasy|Sci-Fi
87435,Comedy
87442,Documentary
87444,Comedy
87446,Animation|Children|Comedy
87449,Drama|Romance
87466,Drama
87469,Drama
87471,Documentary
87483,Comedy
87485,Comedy
87497,Comedy
87499,Comedy
87505,Drama
87507,Drama|Romance
87511,Comedy|Musical|Romance
87514,Comedy
87516,Drama|War
87518,Drama
87520,Action|Adventure|Sci-Fi|War|IMAX
87522,Comedy|Drama|Romance
87527,Comedy|Musical
87529,Action|Adventure|Comedy|Fantasy
87547,Action|Crime|Drama|Thriller
87549,Horror|Thriller
87556,Drama|Romance
87558,Comedy|Romance
87560,Drama
87562,Comedy|Crime|Romance
87564,Action|Adventure
87566,Adventure
87568,Children|Comedy
87572,Drama|Romance
87589,Comedy|Drama|Romance
87591,Documentary
87595,Animation|Musical
87598,Drama|Musical|Romance
87608,Horror|Thriller
87618,Crime|Drama|Mystery
87633,Drama
87636,Adventure|Comedy|Western
87639,Drama
87642,Comedy
87644,Comedy
87647,Documentary
87649,Documentary
87660,Drama
87662,Mystery
87683,Drama
87685,Comedy
87689,Comedy
87691,Adventure|Children|Fantasy
87693,Drama
87697,Comedy|Romance
87700,Drama
87702,Drama
87719,Documentary
87721,Comedy|Fantasy
87745,Action|Comedy|Drama|Romance|War
87751,Documentary
87761,Comedy|Drama
87763,Action|Comedy|Romance
87766,Drama
87769,Drama
87771,Documentary
87773,Drama
87780,Comedy|Horror
87785,Action|Crime|Thriller
87790,Comedy|Drama|Romance
87792,Drama|Thriller
87794,Drama|Thriller
87796,Drama
87798,Drama
87802,Comedy
87804,Comedy|War
87806,Documentary
87808,Drama
87831,Comedy|Drama
87834,Animation|Comedy|Drama
87843,Drama
87858,Comedy|Drama
87860,Drama
87867,Comedy
87869,Comedy|Crime
87872,Sci-Fi
87874,Comedy
87876,Adventure|Animation|Children|Comedy|IMAX
87878,Drama|War
87880,Drama
87882,Comedy
87884,Drama
87890,Mystery
87909,Crime|Drama
87911,Drama|Thriller
87913,Drama|Romance
87915,Comedy
87917,Drama
87919,Drama|Romance
87921,Horror|Thriller
87923,Comedy
87928,Documentary
87930,Documentary
87948,Drama
87952,Comedy|Musical
87954,Romance|Western
87960,Documentary
87964,Romance
87966,Crime|Drama
87971,Drama
87973,Crime|Drama|Mystery|Thriller
87975,Crime|Drama|Mystery
87977,Crime|Drama
87979,Crime|Drama|Thriller
87984,Drama
87988,Drama
87990,Drama
87992,Comedy|Drama
87994,Drama
87996,Drama
87999,Drama
88001,Drama
88003,Drama
88005,Drama
88015,Drama
88017,Drama
88020,Action|Adventure|Drama
88022,Documentary
88024,Drama
88028,Drama
88031,Drama
88038,Documentary
88040,Drama|Thriller
88042,Film-Noir|Thriller
88044,Drama
88047,Drama
88049,Drama
88051,Comedy|Drama|Romance
88053,Drama
88055,Drama
88059,Comedy
88061,Comedy|Drama|Musical|Romance
88063,Fantasy
88065,Comedy|Crime|Drama
88067,Animation|Comedy
88069,Comedy|Crime
88071,Children|Drama|Romance
88073,Documentary
88075,Comedy|Drama|Romance
88078,Western
88087,Comedy|Drama
88089,Documentary
88092,Animation|Comedy
88094,Documentary
88099,Drama|Western
88106,Drama
88108,Adventure|Comedy|Romance
88110,Drama|Romance
88114,Comedy
88116,Documentary
88118,Crime|Drama|Thriller
88125,Action|Adventure|Drama|Fantasy|Mystery|IMAX
88127,Documentary
88129,Crime|Drama|Film-Noir|Thriller
88131,Crime|Mystery|Thriller
88133,Drama
88135,Drama|Romance
88138,Drama
88140,Action|Adventure|Sci-Fi|Thriller|War
88158,Thriller
88160,Crime|Drama|Thriller
88163,Comedy|Drama|Romance
88166,Comedy|Drama|Romance
88168,Action|Crime|Drama|Thriller
88171,Drama|Romance
88173,Drama|War
88175,Drama
88177,Adventure
88179,Drama|Romance
88181,Romance
88192,Drama
88194,Horror|Romance|Thriller
88203,Documentary
88205,Drama|Romance
88210,Drama|War
88213,Drama|Romance|War
88224,Comedy
88228,Crime|Drama
88235,Comedy|Crime
88237,Comedy|Drama|Romance
88248,Horror|Mystery|Sci-Fi
88250,Documentary
88252,Drama
88267,Animation|Children|Comedy
88270,Comedy
88272,Horror
88274,Action|Comedy|Drama
88276,Drama
88278,Drama|Fantasy|Romance
88280,Drama
88282,Drama|Horror
88284,Crime|Drama|Mystery|Thriller
88299,Documentary
88301,Children|Comedy
88305,Crime|Drama
88307,Drama
88310,Drama
88313,Drama
88315,Drama
88317,Documentary
88321,Drama
88327,Action|Drama|War
88329,Crime|Drama
88331,Comedy|Crime|Drama
88335,Drama
88339,Drama
88341,Drama|Thriller
88343,Drama
88345,Animation|Comedy
88347,Sci-Fi
88349,Adventure|Fantasy
88352,Crime|Drama
88356,Animation|Children|Comedy
88368,Documentary
88371,Comedy|Drama
88374,Drama
88376,Drama|Western
88378,Western
88380,Comedy|Horror|Mystery|Thriller
88382,Drama
88398,Documentary
88400,Drama
88405,Comedy|Romance
88411,Drama
88414,Comedy|Crime|Thriller
88417,Drama
88419,Drama|Romance
88423,Drama
88425,Crime|Thriller
88427,Drama|Western
88429,Comedy
88448,Comedy|Drama
88452,Crime|Drama|Thriller
88454,Drama
88456,Horror
88466,Drama
88468,Adventure|Animation|Children|Comedy|Romance
88471,Drama
88473,Drama
88480,Comedy
88483,Drama
88485,Comedy|Crime|Drama
88488,Drama
88491,Comedy|Musical
88493,Comedy|Drama
88495,Action|Drama
88511,Comedy|Drama
88513,Drama|Romance
88515,Action|Crime|Thriller
88518,Comedy|Drama|Musical
88520,Drama|Horror|Mystery
88543,Crime|Drama
88548,Drama
88562,Romance
88564,Documentary
88566,Drama|Mystery
88568,Comedy|Drama
88570,Documentary
88572,Comedy
88574,Comedy
88576,Drama
88578,Drama
88580,Action|Drama
88589,Horror
88591,Comedy|Drama|Romance
88593,Crime|Drama|Thriller
88595,Drama|Romance
88597,Drama
88599,Drama
88601,Adventure|Comedy|Drama
88603,Comedy
88605,Drama
88607,Documentary
88633,Comedy
88638,Drama
88640,Drama
88642,Drama|Fantasy|Romance
88646,Crime|Drama
88649,Drama
88652,Drama
88654,Drama|Horror
88670,Comedy|Drama
88672,Comedy
88674,Documentary
88676,Documentary
88678,Comedy|Drama
88680,Drama
88682,Documentary
88688,Horror
88690,Horror|Thriller
88692,Drama|Romance
88694,Documentary
88697,Drama
88699,Action|Sci-Fi|Thriller
88701,Thriller
88704,Comedy|Documentary|Musical
88706,Drama
88724,Documentary
88726,Drama
88734,Comedy|Drama
88740,Drama|Thriller
88742,Adventure|Drama
88744,Action|Drama|Sci-Fi|Thriller
88746,Comedy
88748,Drama
88750,Comedy|Crime|Romance
88752,Comedy|Crime|Drama|Romance
88754,Fantasy|Horror
88756,Animation|Children
88759,Thriller
88761,Action|Drama
88764,Comedy
88766,Drama
88785,Comedy
88788,Documentary
88796,Crime|Thriller|Western
88801,Adventure|Children|Drama
88810,Drama
88812,Action|Comedy|Crime
88814,Comedy
88816,Drama
88821,Musical
88823,Comedy|Musical
88833,Comedy|Romance
88835,Documentary|Musical
88837,Comedy
88839,Crime|Drama|Romance|Thriller
88857,Musical|Sci-Fi
88877,Comedy|Drama
88879,Action|Horror|Sci-Fi
88886,Crime|Drama
88889,Action|Comedy
88894,Comedy|Drama|Romance
88899,Drama
88901,Documentary
88911,Comedy
88925,Comedy|Romance
88932,Horror|Thriller|IMAX
88934,Drama|Romance
88950,Drama
88954,Comedy
88957,Drama
88959,Action|Drama
88961,Sci-Fi
88971,Crime|Drama|Mystery
88973,Crime|Drama|Mystery
88975,Drama
88977,Comedy|Drama
88979,Romance|Sci-Fi
88989,Drama
88991,Drama
88993,Drama|Romance
88998,Drama|Romance
89000,Crime|Drama|Romance
89002,Action|Adventure|Children|Comedy|Sci-Fi
89007,Comedy|Drama
89010,Documentary
89014,Drama
89016,Comedy|Drama
89018,Comedy|Fantasy|Romance
89021,Drama|Romance
89023,Drama
89025,Adventure|Comedy|Horror
89028,Horror|Thriller
89030,Comedy|Horror
89039,Drama|Romance|Sci-Fi
89041,Drama
89043,Comedy|Drama
89045,Comedy
89047,Drama
89052,Documentary
89054,Drama
89056,Documentary|Musical
89060,Action|Horror|Mystery|Thriller
89069,Documentary
89072,Horror
89074,Documentary
89083,Documentary
89085,Drama|Thriller
89087,Action|Adventure|Drama|Thriller
89090,Documentary
89098,Drama
89100,Documentary
89102,Documentary
89104,Drama|Sci-Fi
89110,Drama|Horror|Thriller
89112,Comedy
89114,Western
89116,Drama|Film-Noir|Thriller
89118,Drama
89126,Horror|Mystery
89133,Drama
89135,Comedy
89137,Drama|Sci-Fi|Thriller
89139,Crime|Drama|Mystery|Thriller
89145,Drama
89147,Documentary
89162,Documentary|Musical
89164,Crime|Thriller
89170,Comedy
89190,Action|Adventure|Fantasy
89192,Fantasy|Mystery|Romance|Thriller
89194,Comedy|Drama
89203,Documentary
89206,Comedy|Drama|Romance
89208,Horror|Thriller
89211,Comedy
89213,Documentary
89215,Documentary
89217,Drama|Romance
89219,Sci-Fi
89222,Action
89230,Drama|Horror|Sci-Fi
89244,Comedy|Drama
89246,Drama
89248,Drama
89260,Documentary
89268,Drama
89273,Action|Drama
89275,Horror
89277,Horror|Mystery|Thriller
89281,Romance|Thriller
89285,Drama
89287,Drama|Romance
89289,Drama
89300,Drama
89302,Drama|Thriller
89305,Adventure|Comedy
89308,Drama
89313,Drama|Western
89315,Documentary
89321,Drama
89323,Drama
89325,Drama
89327,Comedy|Drama|Romance
89329,Drama
89337,Documentary
89341,Action|Adventure|Drama|War
89343,Horror|Thriller
89347,Comedy|Drama|Romance
89349,Drama
89351,Drama|War
89354,Crime|Drama
89356,Comedy
89365,Drama
89367,Drama|Thriller
89369,Drama
89371,Action|Romance
89373,Comedy
89375,Drama
89377,Thriller
89386,Documentary|Musical
89388,Comedy
89393,Comedy|Romance
89398,Drama|War
89401,Comedy|Musical|Romance
89403,Drama|Romance|War
89406,Comedy|Fantasy|Musical|Romance
89408,Comedy|Drama|Musical
89427,Horror|Thriller
89449,Comedy|Drama|Romance
89470,Sci-Fi|Thriller|IMAX
89472,Drama
89476,Adventure|Drama|Romance
89478,Action|Crime|Drama
89480,Drama
89482,Drama|Romance
89485,Horror|Sci-Fi
89490,Thriller
89492,Drama
89501,Documentary
89506,Horror|Thriller
89516,Drama
89521,Drama|Romance
89523,Documentary
89527,Comedy|Musical|Romance
89532,Drama|Thriller
89535,Comedy|Drama
89537,Documentary
89545,Thriller
89549,Drama
89551,Action
89554,Adventure|Comedy|Drama|Romance
89570,Drama
89580,Drama
89582,Drama|Thriller
89584,Comedy|Fantasy
89586,Adventure|Animation|Children
89588,Crime|Drama|Film-Noir|Mystery
89590,Documentary|Musical
89592,Drama|Romance
89594,Horror|Mystery|Thriller
89596,Documentary|Musical
89598,Comedy|Drama
89607,Horror|Mystery|Thriller
89610,Comedy
89613,Drama
89616,Comedy|Drama
89618,Drama
89620,Comedy|Drama|Romance
89623,Action|Drama
89629,Action|Crime|Thriller
89632,Comedy
89635,Drama
89638,Drama
89650,Action|Adventure
89658,Adventure|Drama
89662,Comedy|Documentary
89664,Documentary
89666,Documentary
89668,Drama
89670,Drama|Romance
89674,Horror
89676,Drama
89678,Drama|Romance
89701,Action|Adventure|Crime|Thriller
89703,Action|Adventure|Drama
89705,Documentary|Romance
89707,Drama
89712,Crime|Drama
89714,Drama
89718,Crime|Drama|Thriller
89720,Horror
89722,Horror|Thriller
89730,Drama|Romance|War
89732,Adventure|Mystery|Romance|Thriller
89745,Action|Adventure|Sci-Fi|IMAX
89747,Crime|Drama|Romance
89753,Drama|Film-Noir|Thriller
89759,Drama
89761,Drama|Thriller
89763,Drama|Romance
89765,Drama|Film-Noir|Mystery
89767,Drama|Film-Noir|Mystery
89769,Comedy|Drama
89774,Drama
89778,Drama
89780,Mystery|Sci-Fi
89794,Action|Drama
89797,Drama
89800,Comedy
89802,Musical
89804,Drama
89806,Drama
89819,Documentary|Musical
89829,Drama
89833,Drama
89837,Horror|Mystery|Thriller
89840,Action|Thriller
89844,Comedy|Crime|Drama
89846,Documentary
89848,Comedy|Crime|Drama
89850,Documentary
89862,Action|Drama|Romance
89864,Comedy|Drama
89870,Drama
89872,Action|Sci-Fi
89877,Drama
89881,Children|Mystery|Sci-Fi
89883,Action|Comedy
89896,Drama
89898,Comedy|Drama|Sci-Fi
89900,Drama
89904,Drama|Romance
89908,Drama|Romance
89910,Comedy
89912,Drama|Western
89924,Comedy
89926,Drama
89930,Action|Comedy|Documentary|Drama
89932,Comedy|War
89936,Horror
89939,Comedy
89941,Drama
89945,Horror|Sci-Fi
89961,Crime|Drama
89963,Comedy|Drama
89965,Drama
89967,Drama|Thriller
89969,Drama
89971,Comedy|War
89973,Animation|Children|Musical
89977,Comedy
89979,Drama
89983,Action|Comedy|Musical|Sci-Fi
89985,Documentary
89988,Documentary
89990,Drama
89994,Documentary|War
89997,Drama
89999,Horror|Mystery|Thriller
90005,Action|Crime|Mystery|Sci-Fi|Thriller
90007,Sci-Fi
90009,Drama|Thriller
90011,Drama|Romance
90015,Thriller
90017,Action|Crime|Thriller
90019,Drama|Romance
90021,Drama
90035,Drama
90049,Documentary
90052,Horror|Mystery|Thriller
90055,Horror
90057,Drama
90059,Crime|Drama
90061,Comedy|Drama|Romance
90064,Comedy|Crime|Drama|Mystery
90066,Romance|Thriller
90068,Fantasy|Horror|Sci-Fi
90071,Drama
90084,Drama
90086,Drama
90090,Documentary
90104,Documentary
90106,Musical
90108,Drama
90112,Comedy|Musical
90114,Comedy|Musical|Romance
90116,Drama
90118,Comedy
90127,Film-Noir|Thriller
90133,Drama|Horror|Thriller
90154,Horror|Mystery|Thriller
90167,Musical|Romance
90170,Drama
90172,Musical
90183,Adventure
90196,Comedy
90199,Drama
90201,Comedy
90203,Action|Crime|Drama|Thriller
90206,Documentary
